ep_id,ep_name,season_nr,episode_nr,actor_name,gender,char_name
244754,Cops and Robbers,4,7,"Birney, Frank",m,Father McCaskey
244754,Cops and Robbers,4,7,"Dever, Seamus",m,Kevin Ryan
244754,Cops and Robbers,4,7,"Fillion, Nathan",m,Richard Castle
244754,Cops and Robbers,4,7,"Friedman, Quinn",m,Connor
244754,Cops and Robbers,4,7,"Huertas, Jon",m,Javier Esposito
244754,Cops and Robbers,4,7,"Kahn, Ian",m,Sal Martino
244754,Cops and Robbers,4,7,"Laufer, Jack",m,Mr. Davenport
244754,Cops and Robbers,4,7,"Livingston, Barry",m,Abe
244754,Cops and Robbers,4,7,"Medrano, Matt",m,Officer Monfriez
244754,Cops and Robbers,4,7,"Norris, Dean",m,Captain John Davis
244754,Cops and Robbers,4,7,"Pettie, Darren",m,Trapper John
244754,Cops and Robbers,4,7,"Shank, Tatum",m,Officer Billups
244754,Cops and Robbers,4,7,"Upshaw, Ty",m,Dr. Huxtable
244754,Cops and Robbers,4,7,"Wharton, Jonah",m,Dr. Howser
244754,Cops and Robbers,4,7,"Daniels, Holly",f,Tanya Brandt
244754,Cops and Robbers,4,7,"Dori, Noa",f,Dr. Quinn
244754,Cops and Robbers,4,7,"Gardner, Dawn-Lyen",f,Simone Jenkins
244754,Cops and Robbers,4,7,"Johnson, Penny",f,Captain Victoria Gates
244754,Cops and Robbers,4,7,"Jones, Tamala",f,Lanie Parish
244754,Cops and Robbers,4,7,"Katic, Stana",f,Kate Beckett
244754,Cops and Robbers,4,7,"Parker, Aimee",f,Grace
244754,Cops and Robbers,4,7,"Quinn, Molly C.",f,Alexis Castle
244754,Cops and Robbers,4,7,"Sullivan, Susan",f,Martha Rodgers
244821,Setup,3,16,"Aboutboul, Alon",m,Fariq Yusef
244821,Setup,3,16,"Bushell, Matt",m,Leeman Jones
244821,Setup,3,16,"Cho, Hahn",m,Hazmat Specialist
244821,Setup,3,16,"Dever, Seamus",m,Kevin Ryan
244821,Setup,3,16,"Fillion, Nathan",m,Richard Castle
244821,Setup,3,16,"Huertas, Jon",m,Javier Esposito
244821,Setup,3,16,"Marek, Piter",m,Jamal Alhabi
244821,Setup,3,16,"Mayo, Billy",m,Senior Officer
244821,Setup,3,16,"Munro, Lochlyn",m,Kevin McCann
244821,Setup,3,16,"Pasdar, Adrian",m,DHS Agent Mark Fallon
244821,Setup,3,16,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244821,Setup,3,16,"Webster, Victor",m,Josh Davidson
244821,Setup,3,16,"Weidoff, David",m,Craig
244821,Setup,3,16,"Jones, Tamala",f,Lanie Parish
244821,Setup,3,16,"Katic, Stana",f,Kate Beckett
244821,Setup,3,16,"Quinn, Molly C.",f,Alexis Castle
244821,Setup,3,16,"Soomekh, Bahar",f,Nazihah Alhabi
244821,Setup,3,16,"Sullivan, Susan",f,Martha Rodgers
244835,The Fifth Bullet,2,11,"Blucas, Marc",m,Jeremy Preswick
244835,The Fifth Bullet,2,11,"Dever, Seamus",m,Kevin Ryan
244835,The Fifth Bullet,2,11,"Fillion, Nathan",m,Richard Castle
244835,The Fifth Bullet,2,11,"Geigle, Courtney Ray",m,Driver
244835,The Fifth Bullet,2,11,"Huertas, Jon",m,Javier Esposito
244835,The Fifth Bullet,2,11,"LaMarr, Phil",m,Dr. Holloway
244835,The Fifth Bullet,2,11,"Pitoc, John Paul",m,Darius Langley
244835,The Fifth Bullet,2,11,"Rota, Carlo",m,Bahir Harun
244835,The Fifth Bullet,2,11,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244835,The Fifth Bullet,2,11,"Strong, Rider",m,Rocco Jones
244835,The Fifth Bullet,2,11,"Williams, Eltony",m,Officer Marino
244835,The Fifth Bullet,2,11,"Dudek, Anne",f,Emma Carnes
244835,The Fifth Bullet,2,11,"Jones, Tamala",f,Lanie Parish
244835,The Fifth Bullet,2,11,"Katic, Stana",f,Kate Beckett
244835,The Fifth Bullet,2,11,"Quinn, Molly C.",f,Alexis Castle
244835,The Fifth Bullet,2,11,"Ramirez, Marisa",f,Angelica Fink
244835,The Fifth Bullet,2,11,"Salem, Dahlia",f,Tory Westchester
244835,The Fifth Bullet,2,11,"Sullivan, Susan",f,Martha Rodgers
244835,The Fifth Bullet,2,11,"Taylor, Desiree",f,Attendant
244738,A Dance with Death,4,18,"Alan, Matthew",m,Jason Bagwell
244738,A Dance with Death,4,18,"Brown Jr., Neil",m,Eddie Gordon
244738,A Dance with Death,4,18,"Cole, Krishna",m,Santino
244738,A Dance with Death,4,18,"Dever, Seamus",m,Kevin Ryan
244738,A Dance with Death,4,18,"Faiola, Mike",m,Paul Morton
244738,A Dance with Death,4,18,"Fillion, Nathan",m,Richard Castle
244738,A Dance with Death,4,18,"Gray, Bruce",m,Charles Carson
244738,A Dance with Death,4,18,"Harrington, Adam",m,Brad Melville
244738,A Dance with Death,4,18,"Huertas, Jon",m,Javier Esposito
244738,A Dance with Death,4,18,"Marcott, Braeden",m,Pierre Dubois
244738,A Dance with Death,4,18,"Ransom, Tim",m,Max Renfro
244738,A Dance with Death,4,18,"Schott, Greg",m,Upscale Gentleman
244738,A Dance with Death,4,18,"Sullivan, Larry",m,Samuel Lynchberg
244738,A Dance with Death,4,18,"Bell, Lauralee",f,Pam Francis
244738,A Dance with Death,4,18,"Boone, Shelli",f,Chantal
244738,A Dance with Death,4,18,"Chambers, Erin",f,Suzanne Steiner
244738,A Dance with Death,4,18,"Johnson, Penny",f,Captain Victoria Gates
244738,A Dance with Death,4,18,"Jones, Tamala",f,Lanie Parish
244738,A Dance with Death,4,18,"Katic, Stana",f,Kate Beckett
244738,A Dance with Death,4,18,"Lunberry, Anna",f,Jeanine
244738,A Dance with Death,4,18,"Martin, Millicent",f,Oona Marconi
244738,A Dance with Death,4,18,"Mosley, Karla",f,P.A.
244738,A Dance with Death,4,18,"Quinn, Molly C.",f,Alexis Castle
244738,A Dance with Death,4,18,"Santana, Arlene",f,Jasmine
244738,A Dance with Death,4,18,"Sullivan, Susan",f,Martha Rodgers
244775,Head Case,4,3,"Atherton, William",m,Dr. Ari Weiss
244775,Head Case,4,3,"Belfi, Jordan",m,Beau Randolph
244775,Head Case,4,3,"Delaney, Lynne Alana",m,Cryogenic Pod Person
244775,Head Case,4,3,"Dever, Seamus",m,Kevin Ryan
244775,Head Case,4,3,"Fillion, Nathan",m,Richard Castle
244775,Head Case,4,3,"Goodman, Christopher",m,Man #1
244775,Head Case,4,3,"Hillman, Jared",m,Eddie Peck
244775,Head Case,4,3,"Huertas, Jon",m,Javier Esposito
244775,Head Case,4,3,"Lal, Keith",m,Man #2
244775,Head Case,4,3,"Macofsky, Tod",m,Lester Hamilton
244775,Head Case,4,3,"Toub, Shaun",m,Philip Boyd
244775,Head Case,4,3,"Umberger, Andy",m,Johnny Rosen
244775,Head Case,4,3,"Bensfield, Whitney",f,College Girl
244775,Head Case,4,3,"Grace, Susan",f,Carla
244775,Head Case,4,3,"Hoag, Judith",f,Mrs. Hamilton
244775,Head Case,4,3,"Johnson, Penny",f,Captain Victoria Gates
244775,Head Case,4,3,"Jones, Tamala",f,Lanie Parish
244775,Head Case,4,3,"Katic, Stana",f,Kate Beckett
244775,Head Case,4,3,"Lee, Brenda",f,Frozen Corpse
244775,Head Case,4,3,"Panhilason, Tiffany",f,Monica
244775,Head Case,4,3,"Quinn, Molly C.",f,Alexis Castle
244775,Head Case,4,3,"Sullivan, Susan",f,Martha Rodgers
244806,One Life to Lose,3,18,"Bernsen, Corbin",m,Lance Hastings
244806,One Life to Lose,3,18,"Dever, Seamus",m,Kevin Ryan
244806,One Life to Lose,3,18,"Eigenberg, David",m,Peter Connelly
244806,One Life to Lose,3,18,"Fillion, Nathan",m,Richard Castle
244806,One Life to Lose,3,18,"Huertas, Jon",m,Javier Esposito
244806,One Life to Lose,3,18,"Mathison, Cameron",m,Vince Powers
244806,One Life to Lose,3,18,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244806,One Life to Lose,3,18,"Victor, James C.",m,Johnny Dimes
244806,One Life to Lose,3,18,"Budig, Rebecca",f,Mandy Bronson
244806,One Life to Lose,3,18,"Foy, Colleen",f,Lauren Goldberg
244806,One Life to Lose,3,18,"Jones, Tamala",f,Lanie Parish
244806,One Life to Lose,3,18,"Katic, Stana",f,Kate Beckett
244806,One Life to Lose,3,18,"Majorino, Tina",f,Reese Harmon
244806,One Life to Lose,3,18,"Quinn, Molly C.",f,Alexis Castle
244806,One Life to Lose,3,18,"Seymour, Jane",f,Gloria Chambers
244806,One Life to Lose,3,18,"Sullivan, Susan",f,Martha Rodgers
244806,One Life to Lose,3,18,"Taffel, Jodi",f,Carrie Edwards
244786,Kill Shot,4,9,"Campbell, Scott Michael",m,Lee Travis
244786,Kill Shot,4,9,"Choi, Marcus",m,EMT
244786,Kill Shot,4,9,"Dever, Seamus",m,Kevin Ryan
244786,Kill Shot,4,9,"Dorn, Michael",m,Dr. Carter Burke
244786,Kill Shot,4,9,"Elias, Tony",m,Chris Nunez
244786,Kill Shot,4,9,"Fillion, Nathan",m,Richard Castle
244786,Kill Shot,4,9,"Huertas, Jon",m,Javier Esposito
244786,Kill Shot,4,9,"Nelson, Mark",m,Hot Shot
244786,Kill Shot,4,9,"Pilver, Adam",m,Manager
244786,Kill Shot,4,9,"Winbush, Troy",m,Marcus Ford
244786,Kill Shot,4,9,"Bellantoni, Cassandra M.",f,Detective
244786,Kill Shot,4,9,"Carra, Alexis",f,Julie
244786,Kill Shot,4,9,"Ferraro, Christina",f,Sarah Vasquez
244786,Kill Shot,4,9,"Johnson, Penny",f,Captain Victoria Gates
244786,Kill Shot,4,9,"Jones, Tamala",f,Lanie Parish
244786,Kill Shot,4,9,"Katic, Stana",f,Kate Beckett
244786,Kill Shot,4,9,"Lander, Natalie",f,Marie
244786,Kill Shot,4,9,"Quinn, Molly C.",f,Alexis Castle
244786,Kill Shot,4,9,"Regullano, Joy",f,Anna
244786,Kill Shot,4,9,"Sullivan, Susan",f,Martha Rodgers
244786,Kill Shot,4,9,"Turpin, Mandy June",f,Caire Travis
244786,Kill Shot,4,9,"Vacker, Karissa",f,Emily Reese
244762,Dial M for Mayor,4,12,"Brand, Steven",m,Trevor Haynes
244762,Dial M for Mayor,4,12,"Cohen, Patrick",m,Patrick McConnell
244762,Dial M for Mayor,4,12,"Dever, Seamus",m,Kevin Ryan
244762,Dial M for Mayor,4,12,"Douglas, D.C.",m,Bill Moss
244762,Dial M for Mayor,4,12,"Fillion, Nathan",m,Richard Castle
244762,Dial M for Mayor,4,12,"Florek, Dave",m,Harvey
244762,Dial M for Mayor,4,12,"Grimes, Germaine Scott",m,Edgar Navarro
244762,Dial M for Mayor,4,12,"Huertas, Jon",m,Javier Esposito
244762,Dial M for Mayor,4,12,"Kulbersh, Adam",m,Brian Shay
244762,Dial M for Mayor,4,12,"Pierson, Geoff",m,Mystery Man
244762,Dial M for Mayor,4,12,"Terry, Michael Grant",m,Jordan Norris
244762,Dial M for Mayor,4,12,"Webster, Derek",m,Mayor Robert Weldon
244762,Dial M for Mayor,4,12,"Field, Rebecca",f,Marilyn Kane
244762,Dial M for Mayor,4,12,"Johnson, Penny",f,Captain Victoria Gates
244762,Dial M for Mayor,4,12,"Jones, Tamala",f,Lanie Parish
244762,Dial M for Mayor,4,12,"Katic, Stana",f,Kate Beckett
244762,Dial M for Mayor,4,12,"Michaels, Mimi",f,Sarah Marx
244762,Dial M for Mayor,4,12,"Pifko, Cara",f,Roberta Cambridge
244762,Dial M for Mayor,4,12,"Platt, Tara",f,Janelle
244762,Dial M for Mayor,4,12,"Platt, Victoria Gabrielle",f,Connie Park
244762,Dial M for Mayor,4,12,"Quinn, Molly C.",f,Alexis Castle
244762,Dial M for Mayor,4,12,"Scoggins, Tracy",f,Lana
244762,Dial M for Mayor,4,12,"Spano, Susan",f,Kitty
244762,Dial M for Mayor,4,12,"Specht, Cecelia",f,Jolene
244762,Dial M for Mayor,4,12,"Specht, Cecelia",f,Screaming D.A.G. Operator
244762,Dial M for Mayor,4,12,"Sullivan, Susan",f,Martha Rodgers
244762,Dial M for Mayor,4,12,"Tryon, Deanna",f,Mayor's Wife
244852,To Love and Die in L.A.,3,22,"Beghe, Jason",m,Mike Royce
244852,To Love and Die in L.A.,3,22,"Booker, Exie",m,Officer King
244852,To Love and Die in L.A.,3,22,"Byrne, P.J.",m,Tony
244852,To Love and Die in L.A.,3,22,"Deal, Ryan",m,Actor Ryan
244852,To Love and Die in L.A.,3,22,"Dever, Seamus",m,Kevin Ryan
244852,To Love and Die in L.A.,3,22,"Doherty, Ransford",m,Donald Mannis
244852,To Love and Die in L.A.,3,22,"Fillion, Nathan",m,Richard Castle
244852,To Love and Die in L.A.,3,22,"Gamble, Justice",m,Actor Esposito
244852,To Love and Die in L.A.,3,22,"George, Jason",m,Charles Kelvin
244852,To Love and Die in L.A.,3,22,"Huertas, Jon",m,Javier Esposito
244852,To Love and Die in L.A.,3,22,"Natividad, Marcus",m,Katana Asian Gangster
244852,To Love and Die in L.A.,3,22,"Phillips, Derek",m,Reggie Walsh
244852,To Love and Die in L.A.,3,22,"Purcell, Dominic",m,Russell Ganz
244852,To Love and Die in L.A.,3,22,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244852,To Love and Die in L.A.,3,22,"Sherry, Todd",m,Maurice
244852,To Love and Die in L.A.,3,22,"Simmons, Gene",m,Gene Simmons
244852,To Love and Die in L.A.,3,22,"Sweeney, D.B.",m,Det. Kyle Seeger
244852,To Love and Die in L.A.,3,22,"Jones, Tamala",f,Lanie Parish
244852,To Love and Die in L.A.,3,22,"Katic, Stana",f,Kate Beckett
244852,To Love and Die in L.A.,3,22,"Quinn, Molly C.",f,Alexis Castle
244852,To Love and Die in L.A.,3,22,"Sullivan, Susan",f,Martha Rodgers
244852,To Love and Die in L.A.,3,22,"Voth, Julia",f,Violet Young
244852,To Love and Die in L.A.,3,22,"Walker, Randa",f,Flight Attendant
244774,"He's Dead, She's Dead",3,2,"Dever, Seamus",m,Kevin Ryan
244774,"He's Dead, She's Dead",3,2,"Fillion, Nathan",m,Richard Castle
244774,"He's Dead, She's Dead",3,2,"Gianopoulos, David",m,Albert Moreno
244774,"He's Dead, She's Dead",3,2,"Helmuth, Evan",m,Nick Johnston
244774,"He's Dead, She's Dead",3,2,"Huertas, Jon",m,Javier Esposito
244774,"He's Dead, She's Dead",3,2,"Hutchison, Kieren",m,Cody Donnelly
244774,"He's Dead, She's Dead",3,2,"Ravanello, Rick",m,Steve Adams
244774,"He's Dead, She's Dead",3,2,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244774,"He's Dead, She's Dead",3,2,"Armstrong, Bess",f,Paula Casillas
244774,"He's Dead, She's Dead",3,2,"Blair, Bre",f,Toni Johnston
244774,"He's Dead, She's Dead",3,2,"Boston, Rachel",f,Penny Marchand
244774,"He's Dead, She's Dead",3,2,"Jones, Tamala",f,Lanie Parish
244774,"He's Dead, She's Dead",3,2,"Katic, Stana",f,Kate Beckett
244774,"He's Dead, She's Dead",3,2,"Masöhn, Mercedes",f,Marina Casillas
244774,"He's Dead, She's Dead",3,2,"Quinn, Molly C.",f,Alexis Castle
244774,"He's Dead, She's Dead",3,2,"Rowland, Paige",f,Loreen Carter
244774,"He's Dead, She's Dead",3,2,"Sullivan, Susan",f,Martha Rodgers
244774,"He's Dead, She's Dead",3,2,"Tallman, Patricia",f,Vivien Marchand
244853,Undead Again,4,22,"Braaten, Josh",m,Kyle Jennings
244853,Undead Again,4,22,"Cook, Dustin",m,David Lock
244853,Undead Again,4,22,"Dever, Seamus",m,Kevin Ryan
244853,Undead Again,4,22,"Doom, Ryan",m,Tom Williams
244853,Undead Again,4,22,"Fillion, Nathan",m,Richard Castle
244853,Undead Again,4,22,"Glick, Maxwell",m,Rhett
244853,Undead Again,4,22,"Gross, Arye",m,M.E. Sidney Perlmutter
244853,Undead Again,4,22,"Huertas, Jon",m,Javier Esposito
244853,Undead Again,4,22,"Keener, Brandon",m,Charlie Coleman
244853,Undead Again,4,22,"Le, Ross Kurt",m,Aleem
244853,Undead Again,4,22,"Rose Jr., Paul A",m,Trenchcoat Zombie
244853,Undead Again,4,22,"Sheridan, Kevin",m,Paul
244853,Undead Again,4,22,"Symons, Kevin",m,Mike Matthews
244853,Undead Again,4,22,"Davidson, Amaris",f,Jen
244853,Undead Again,4,22,"Dupont, Tiffany",f,Greta Mastroianni
244853,Undead Again,4,22,"Evry, Marta",f,Female Zombie
244853,Undead Again,4,22,"Johnson, Penny",f,Captain Victoria Gates
244853,Undead Again,4,22,"Jones, Tamala",f,Lanie Parish
244853,Undead Again,4,22,"Katic, Stana",f,Kate Beckett
244853,Undead Again,4,22,"Pinn, Devanny",f,Zombie
244853,Undead Again,4,22,"Quinn, Molly C.",f,Alexis Castle
244853,Undead Again,4,22,"Sullivan, Susan",f,Martha Rodgers
244853,Undead Again,4,22,"Vadnais, Julee",f,Beautiful Zombie
244737,A Chill Goes Through Her Veins,1,5,"Abrams, Phil",m,Roger
244737,A Chill Goes Through Her Veins,1,5,"Dargan, Steve",m,Firefighter
244737,A Chill Goes Through Her Veins,1,5,"Dever, Seamus",m,Kevin Ryan
244737,A Chill Goes Through Her Veins,1,5,"Fillion, Nathan",m,Richard Castle
244737,A Chill Goes Through Her Veins,1,5,"Huertas, Jon",m,Javier Esposito
244737,A Chill Goes Through Her Veins,1,5,"Jason, Peter",m,Sheriff Sloan
244737,A Chill Goes Through Her Veins,1,5,"Kernion, Jerry",m,Albert Bolland
244737,A Chill Goes Through Her Veins,1,5,"Paulin, Scott",m,Jim Beckett
244737,A Chill Goes Through Her Veins,1,5,"Roe, Channon",m,Kevin Henson
244737,A Chill Goes Through Her Veins,1,5,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244737,A Chill Goes Through Her Veins,1,5,"Smitrovich, Bill",m,Ben Davidson
244737,A Chill Goes Through Her Veins,1,5,"Whitfield, Charles Malik",m,Charles Wyler
244737,A Chill Goes Through Her Veins,1,5,"Callan, K",f,Mrs. Delores Marsh
244737,A Chill Goes Through Her Veins,1,5,"Curtis, Allison",f,Simone
244737,A Chill Goes Through Her Veins,1,5,"Curtis, Ashley",f,Bela
244737,A Chill Goes Through Her Veins,1,5,"Jones, Tamala",f,Lanie Parish
244737,A Chill Goes Through Her Veins,1,5,"Katic, Stana",f,Kate Beckett
244737,A Chill Goes Through Her Veins,1,5,"Keane, Kerrie",f,Mrs. Davidson
244737,A Chill Goes Through Her Veins,1,5,"Matthews, Erin",f,Elizabeth
244737,A Chill Goes Through Her Veins,1,5,"Quinn, Molly C.",f,Alexis Castle
244737,A Chill Goes Through Her Veins,1,5,"Sullivan, Susan",f,Martha Rodgers
244844,The Mistress Always Spanks Twice,2,16,"Dever, Seamus",m,Kevin Ryan
244844,The Mistress Always Spanks Twice,2,16,"Espinoza, Mark D.",m,Professor Stevenson
244844,The Mistress Always Spanks Twice,2,16,"Fillion, Nathan",m,Richard Castle
244844,The Mistress Always Spanks Twice,2,16,"Gummersall, Devon",m,Matt Haley
244844,The Mistress Always Spanks Twice,2,16,"Huertas, Jon",m,Javier Esposito
244844,The Mistress Always Spanks Twice,2,16,"McKinney, Gil",m,Tyler Benton
244844,The Mistress Always Spanks Twice,2,16,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244844,The Mistress Always Spanks Twice,2,16,"Schackman, Paul",m,Barry
244844,The Mistress Always Spanks Twice,2,16,"Schanley, Tom",m,William Carraway
244844,The Mistress Always Spanks Twice,2,16,"Agena, Keiko",f,Kelly
244844,The Mistress Always Spanks Twice,2,16,"Carkhuff, Bethany",f,Blonde Dominatrix
244844,The Mistress Always Spanks Twice,2,16,"Dever, Juliana",f,Jenny
244844,The Mistress Always Spanks Twice,2,16,"Ghanizada, Azita",f,Mistress Sapphire
244844,The Mistress Always Spanks Twice,2,16,"Gumenick, Amy",f,Danielle
244844,The Mistress Always Spanks Twice,2,16,"Jones, Tamala",f,Lanie Parish
244844,The Mistress Always Spanks Twice,2,16,"Katic, Stana",f,Kate Beckett
244844,The Mistress Always Spanks Twice,2,16,"Meyer, Dina",f,Lady Irena
244844,The Mistress Always Spanks Twice,2,16,"Motta, Vanessa",f,Jessica Margolis
244844,The Mistress Always Spanks Twice,2,16,"Parker, Angel",f,Receptionist
244844,The Mistress Always Spanks Twice,2,16,"Quinn, Molly C.",f,Alexis Castle
244844,The Mistress Always Spanks Twice,2,16,"Sullivan, Susan",f,Martha Rodgers
244844,The Mistress Always Spanks Twice,2,16,"Whittaker, Kimberly",f,Mistress Amber
244766,Eye of the Beholder,4,5,"Ciaramello, Benny",m,Finn Depesto
244766,Eye of the Beholder,4,5,"Dever, Seamus",m,Kevin Ryan
244766,Eye of the Beholder,4,5,"Dorn, Michael",m,Dr. Carter Burke
244766,Eye of the Beholder,4,5,"Fillion, Nathan",m,Richard Castle
244766,Eye of the Beholder,4,5,"Huertas, Jon",m,Javier Esposito
244766,Eye of the Beholder,4,5,"Hunt, David",m,Falco
244766,Eye of the Beholder,4,5,"Read, James",m,Anton McHugh
244766,Eye of the Beholder,4,5,"Stone, Steven",m,Brian Hayes
244766,Eye of the Beholder,4,5,"Bostic, Kathryn",f,Pianist
244766,Eye of the Beholder,4,5,"Davis, Aasha",f,Alyssa Lofters
244766,Eye of the Beholder,4,5,"Johnson, Penny",f,Captain Victoria Gates
244766,Eye of the Beholder,4,5,"Jones, Tamala",f,Lanie Parish
244766,Eye of the Beholder,4,5,"Katic, Stana",f,Kate Beckett
244766,Eye of the Beholder,4,5,"Lehman, Kristin",f,Serena Kaye
244766,Eye of the Beholder,4,5,"Lundy, Jessica",f,Myrna Ramsey
244766,Eye of the Beholder,4,5,"Quinn, Molly C.",f,Alexis Castle
244766,Eye of the Beholder,4,5,"Ratteray, Carolyn",f,Waitress
244766,Eye of the Beholder,4,5,"Story, Jinny Lee",f,Hipster girl
244766,Eye of the Beholder,4,5,"Sullivan, Susan",f,Martha Rodgers
244766,Eye of the Beholder,4,5,"Tuck, Jessica",f,Joy McHugh
244796,Little Girl Lost,1,9,"Acosta, Julian",m,Alfred Candela
244796,Little Girl Lost,1,9,"Capra, Francis",m,Juan Restrepo
244796,Little Girl Lost,1,9,"Chase, Bailey",m,Will Sorenson
244796,Little Girl Lost,1,9,"Dever, Seamus",m,Kevin Ryan
244796,Little Girl Lost,1,9,"Fillion, Nathan",m,Richard Castle
244796,Little Girl Lost,1,9,"Huertas, Jon",m,Javier Esposito
244796,Little Girl Lost,1,9,"Long, Kurt",m,Todd
244796,Little Girl Lost,1,9,"Perez, Mario",m,Man
244796,Little Girl Lost,1,9,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244796,Little Girl Lost,1,9,"Waring, Todd",m,Dave Ellers
244796,Little Girl Lost,1,9,"Jones, Tamala",f,Lanie Parish
244796,Little Girl Lost,1,9,"Katic, Stana",f,Kate Beckett
244796,Little Girl Lost,1,9,"Lora, Melanie",f,FBI Technician
244796,Little Girl Lost,1,9,"Quinn, Molly C.",f,Alexis Castle
244796,Little Girl Lost,1,9,"Reyes, Judy",f,Theresa Candela
244796,Little Girl Lost,1,9,"Sousa, Jeannette",f,Lucia Gomez
244796,Little Girl Lost,1,9,"Sullivan, Susan",f,Martha Rodgers
244796,Little Girl Lost,1,9,"Torres, Jacqueline",f,Nina Mendola
244787,Kill the Messenger,2,8,"Damer, Rod",m,Bartender
244787,Kill the Messenger,2,8,"Daugherty, Josh",m,Trent Wellesley
244787,Kill the Messenger,2,8,"Dever, Seamus",m,Kevin Ryan
244787,Kill the Messenger,2,8,"Fillion, Nathan",m,Richard Castle
244787,Kill the Messenger,2,8,"Gross, Arye",m,M.E. Sidney Perlmutter
244787,Kill the Messenger,2,8,"Harlan, Jeff",m,Frank Davis
244787,Kill the Messenger,2,8,"Henry, Gregg",m,Winston Wellesley
244787,Kill the Messenger,2,8,"Huertas, Jon",m,Javier Esposito
244787,Kill the Messenger,2,8,"Melendez, Ron",m,Jeff Dilahunt
244787,Kill the Messenger,2,8,"Moses, Mark",m,Blake Wellesley
244787,Kill the Messenger,2,8,"Salmon, Ian",m,Cab Driver
244787,Kill the Messenger,2,8,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244787,Kill the Messenger,2,8,"Andre, Jill",f,Lenanne Wellesley
244787,Kill the Messenger,2,8,"Johnson, Taneka",f,Edwina
244787,Kill the Messenger,2,8,"Jones, Tamala",f,Lanie Parish
244787,Kill the Messenger,2,8,"Kain, Judy",f,Sara
244787,Kill the Messenger,2,8,"Katic, Stana",f,Kate Beckett
244787,Kill the Messenger,2,8,"Leslie, Sonya",f,Valerie Thompson
244787,Kill the Messenger,2,8,"Quinn, Molly C.",f,Alexis Castle
244787,Kill the Messenger,2,8,"Sullivan, Susan",f,Martha Rodgers
244787,Kill the Messenger,2,8,"Winston, Hattie",f,Sally Niedermeyer
244748,Always Buy Retail,1,6,"Benyaer, Michael",m,Oscar
244748,Always Buy Retail,1,6,"Darkwah, Kwabena",m,Man
244748,Always Buy Retail,1,6,"Dever, Seamus",m,Kevin Ryan
244748,Always Buy Retail,1,6,"Fillion, Nathan",m,Richard Castle
244748,Always Buy Retail,1,6,"Hodge, Aldis",m,Azi
244748,Always Buy Retail,1,6,"Huertas, Jon",m,Javier Esposito
244748,Always Buy Retail,1,6,"Lester, Loren",m,Mr. Simmons
244748,Always Buy Retail,1,6,"Norwood, Dohn",m,Charles Oni
244748,Always Buy Retail,1,6,"Okumu, Robert",m,Mukhta Baylor
244748,Always Buy Retail,1,6,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244748,Always Buy Retail,1,6,"Campbell, Debbie",f,Diana Edwards
244748,Always Buy Retail,1,6,"De Marcos, Asia",f,Yoga Manager
244748,Always Buy Retail,1,6,"Jones, Tamala",f,Lanie Parish
244748,Always Buy Retail,1,6,"Katic, Stana",f,Kate Beckett
244748,Always Buy Retail,1,6,"Micheaux, Nicki",f,Michelle
244748,Always Buy Retail,1,6,"Quinn, Molly C.",f,Alexis Castle
244748,Always Buy Retail,1,6,"Simms, Laura",f,Jill Button
244748,Always Buy Retail,1,6,"Stanchfield, Darby",f,Meredith
244748,Always Buy Retail,1,6,"Sullivan, Susan",f,Martha Rodgers
244785,Kick the Ballistics,4,4,"Ayers, Sam",m,Bartender
244785,Kick the Ballistics,4,4,"Chau, François",m,Clifford Lee
244785,Kick the Ballistics,4,4,"Dever, Seamus",m,Kevin Ryan
244785,Kick the Ballistics,4,4,"Fillion, Nathan",m,Richard Castle
244785,Kick the Ballistics,4,4,"Huertas, Jon",m,Javier Esposito
244785,Kick the Ballistics,4,4,"Jo, Tim",m,Ben Lee
244785,Kick the Ballistics,4,4,"Joon, Lanny",m,Philip Lee
244785,Kick the Ballistics,4,4,"Lush, Billy",m,Finn McQueen
244785,Kick the Ballistics,4,4,"McCall, Ross",m,Detective Seth Carver
244785,Kick the Ballistics,4,4,"Thomas, Joe Martin",m,Lee Bodyguard
244785,Kick the Ballistics,4,4,"Whitmore, Steven",m,Cement Worker
244785,Kick the Ballistics,4,4,"Yavnielli, Michael",m,Marshall Mike Drooen
244785,Kick the Ballistics,4,4,"Colon, Mercedes",f,Philip Lee's Attorney
244785,Kick the Ballistics,4,4,"Crocker, Nadine",f,Charlotte Rosenberg
244785,Kick the Ballistics,4,4,"Graff, Jessie",f,Jane Herzfeld
244785,Kick the Ballistics,4,4,"Johnson, Penny",f,Captain Victoria Gates
244785,Kick the Ballistics,4,4,"Jones, Tamala",f,Lanie Parish
244785,Kick the Ballistics,4,4,"Katic, Stana",f,Kate Beckett
244785,Kick the Ballistics,4,4,"Nash, Stephanie",f,Annika Herzfeld
